,Make,Model,Transmission,Drive_configuration,Engine_capacity,Body_type,Seating,Fuel,crsp_ksh
4588,Suzuki,SWIFT SPORT,Automatic transmission,2WD,1371.0,HATCHBACK,5,PETROL,3155579.8884
4589,Suzuki,SWIFT SPORT,Manual transmission,2WD,1371.0,HATCHBACK,4,PETROL,2859446.9296908
4590,Suzuki,SWIFT SPORT ,Manual transmission,2WD,1371.0,HATCHBACK,5,PETROL,3382607.26188
4591,Suzuki,SX S-CROSS,Automatic transmission,2WD,1586.0,SUV,5,PETROL,3335966.6062499997
4592,Suzuki,SX4 S-CROSS,Automatic transmission,2WD,1586.0,SUV,5,PETROL,3461720.32125
4593,Suzuki,WAGON R,Continuously variable transmission,2WD,657.0,WAGON,4,PETROL,2528488.0296
4594,Suzuki,WAGON R,Continuously variable transmission,4WD,657.0,WAGON,4,PETROL,2528488.0296
4595,Suzuki,WAGON R,Continuously variable transmission,2WD,657.0,WAGON,4,PETROL,2411117.8956
4596,Suzuki,WAGON R,Continuously variable transmission,2WD,658.0,WAGON,4,PETROL,2330635.518
4597,Suzuki,WAGON R,Continuously variable transmission,2WD,657.0,WAGON,4,PETROL,2335665.6666
4598,Suzuki,WAGON R,Continuously variable transmission,2WD,658.0,WAGON,4,PETROL,2338018.3723824
4599,Suzuki,WAGON HYBRID FX-S,Continuously variable transmission,4WD,657.0,WAGON,4,PETROL,2453035.8006
4600,Suzuki,WAGON R CUSTOM HYBRID ZT,Continuously variable transmission,4WD,658.0,WAGON,4,PETROL,2868023.0601000004
4601,Suzuki,WAGON R CUSTOM Z,Continuously variable transmission,4WD,657.0,WAGON,4,PETROL,2764905.0138000003
4602,Suzuki,WAGON R CUSTOM Z,Continuously variable transmission,2WD,657.0,WAGON,4,PETROL,2647534.8798
4603,Suzuki,WAGON R CUSTOM Z,Continuously variable transmission,2WD,657.0,WAGON,4,PETROL,2764905.0138000003
4604,Suzuki,WAGON R CUSTOM Z,Continuously variable transmission,2WD,658.0,WAGON,4,PETROL,2868023.0601000004
4605,Suzuki,WAGON R FX,Continuously variable transmission,2WD,658.0,WAGON,4,PETROL,2330635.518
4606,Suzuki,WAGON R HYBRID FX-S,Continuously variable transmission,2WD,657.0,WAGON,4,PETROL,2323928.6532000005
4607,Suzuki,WAGON R HYBRID FX-S,Continuously variable transmission,2WD,657.0,WAGON,4,PETROL,2453035.8006
4608,Suzuki,WAGON R HYBRID FZ,Continuously variable transmission,2WD,658.0,WAGON,4,PETROL,2095895.2500000002
4609,Suzuki,WAGON R HYBRID FZ,Continuously variable transmission,2WD,657.0,WAGON,4,PETROL,2382949.06344
4610,Suzuki,WAGON R HYBRID FZ,Continuously variable transmission,2WD,657.0,WAGON,4,PETROL,2276980.5996000003
4611,Suzuki,WAGON R HYBRID FZ,Continuously variable transmission,2WD,658.0,WAGON,4,PETROL,2095895.2500000002
4612,Suzuki,WAGON R SMILE HYBRID X,Continuously variable transmission,4WD,657.0,WAGON,7,PETROL,2762892.95436
4613,Suzuki,WAGON R SMILE HYBRID X,Continuously variable transmission,2WD,657.0,WAGON,4,PETROL,2762892.95436
4614,Suzuki,WAGON R SMILE HYBRID X,Continuously variable transmission,2WD,657.0,WAGON,4,PETROL,2670673.5633600005
4615,Suzuki,WAGON R STINGRAY,Continuously variable transmission,2WD,658.0,WAGON,4,PETROL,2577112.7994000004
4616,Suzuki,WAGON R STINGRAY HYBRID T,Continuously variable transmission,2WD,658.0,WAGON,4,PETROL,2747299.4937
4617,Suzuki,WAGON R STINGRAY HYBRID T,Continuously variable transmission,4WD,658.0,WAGON,4,PETROL,2960242.4510999997
4618,Suzuki,WAGON R STINGRAY HYBRID T,Continuously variable transmission,2WD,658.0,WAGON,4,PETROL,2960242.4510999997
4619,Suzuki,WAGON R STINGRAY HYBRID T,Continuously variable transmission,2WD,658.0,WAGON,4,PETROL,2575436.0831999998
4620,Suzuki,WAGON R STINGRAY HYBRID T,Continuously variable transmission,2WD,658.0,WAGON,4,PETROL,2772114.89346
4621,Suzuki,WAGON R STINGRAY HYBRID T,Continuously variable transmission,2WD,658.0,WAGON,4,PETROL,2630767.7178
4622,Suzuki,WAGON R STINGRAY HYBRID T,Continuously variable transmission,2WD,658.0,WAGON,4,PETROL,2583594.3993282
4623,Suzuki,WAGON R STINGRAY HYBRID T,Continuously variable transmission,2WD,658.0,WAGON,4,PETROL,2575436.0831999998
4624,Suzuki,WAGON R STINGRAY L,Continuously variable transmission,2WD,658.0,WAGON,4,PETROL,2577112.7994000004
4625,Suzuki,WAGON R STINGRAY X,Manual transmission,2WD,658.0,WAGON,4,PETROL,2578454.17236
4626,Suzuki,WAGON R STINGRAY X,Continuously variable transmission,2WD,657.0,WAGON,4,PETROL,2665978.758
4627,Suzuki,WAGONV R CUSTOM Z HYBRID ZT,Continuously variable transmission,2WD,658.0,WAGON,4,PETROL,2738915.9126999998
4628,Suzuki,XBEE HYBRID HYBRID MZ,Automatic transmission,2WD,996.0,SUV,5,PETROL,3110308.551
4629,Suzuki,XBEE HYBRID MZ,Automatic transmission,4WD,996.0,SUV,5,PETROL,3520936.3483799994
4630,Suzuki,XBEE HYBRID MZ,Automatic transmission,2WD,996.0,SUV,5,PETROL,3520936.3483799994
4631,Suzuki,XBEE HYBRID MZ,Automatic transmission,2WD,996.0,SUV,5,PETROL,3672176.14962
4632,Suzuki,XBEE HYBRID MZ,Automatic transmission,2WD,996.0,SUV,5,PETROL,3458227.1625
4633,Suzuki,XBEE HYBRID MZ,Automatic transmission,2WD,996.0,SUV,5,PETROL,3227678.685
4634,Tata,ATA   XENON  YODHA PICKUP 4SPTC  BSI,Manual transmission,2WD,2956.0,PICKUP,,DIESEL,2001443.8491428571
4635,Tata,LPG 1216 48 WB CAB AND CHASSIS(KITS),Manual transmission,2WD,5676.0,TRUCK,,DIESEL,3784679.3691428574
4636,Tata,LPK 2516 (6X4) II  PPER,Manual transmission,MULTI,5883.0,TRUCK,,DIESEL,6206071.323428572
4637,Tata,LPK 2518 (6X4) TIPPER (BOGGY),Manual transmission,MULTI,5883.0,TRUCK,,DIESEL,7331079.360000001
4638,Tata,LPK 2518 (6X4) TRANSIT MIXER STETTOR,Manual transmission,MULTI,5883.0,TRUCK,,DIESEL,11766009.257142859
4639,Tata,LPO 1316TC BUS CHASSIS CHASSIS 60 SEATER,Manual transmission,MULTI,5883.0,BUS,,DIESEL,4122799.350857143
4640,Tata,LPT  809/38 CBC CKD,Manual transmission,2WD,3784.0,TRUCK,,DIESEL,2541303.6068571433
4641,Tata,LPT 1518 CAB / CHASSIS,Manual transmission,2WD,5883.0,TRUCK,,DIESEL,5077718.112000001
4642,Tata,NOVUS V3T6F - CKD (12 SPEED),Manual transmission,MULTI,11015.0,TRUCK,,DIESEL,11347862.4
4643,Tata,SIGNA 1618 TIPP LR,Manual transmission,MULTI,5883.0,TRUCK,,DIESEL,5027797.810285714
4644,Tata,SIGNA LPT 25T8 (6X4) CAB / CHASSIS,Manual transmission,MULTI,5883.0,TRUCK,,DIESEL,5069998.477714286
4645,Tata,TATA  407 DT DSLB,Manual transmission,2WD,2956.0,PICKUP,,DIESEL,2418304.100571429
4646,Tata,TATA DAEWOO  F8C6F(11051CC),Manual transmission,MULTI,11015.0,BUS,,DIESEL,9006240.0
4647,Tata,TATA INTRA  V20 AC BS-IV,Manual transmission,2WD,1396.0,PICKUP,,DIESEL,1540324.3611428572
4648,Tata,TATA XENON,Automatic transmission,2WD,2200.0,DOUBLE CAB,,DIESEL,5195599.786666667
4649,Tata,TATA XENON,Manual transmission,2WD,2200.0,SINGLE CAB,,DIESEL,5856057.386666667
4650,Tata,TATA XENON/31  DC 4X4   ABS EV,Manual transmission,4WD,2956.0,PICKUP,,DIESEL,3242246.4000000004
4651,Tata,TRAVELLER  AM8ULANCE,Manual transmission,2WD,2596.0,BUS,,DIESEL,7496073.6768000005
4652,Tata,TRAVELLER  BUS,Manual transmission,2WD,2596.0,BUS,,DIESEL,5731931.3856
4653,Toyota,86 GT LIMITED,Automatic transmission,2WD,1998.0,COUPE,4,PETROL,5257203.91875
4654,Toyota,86 GT LIMITED,Automatic transmission,2WD,1998.0,COUPE,4,PETROL,5257203.91875
4655,Toyota,AERAS/ESTIMA HYBRID AERAS,Continuously variable transmission,AWD,2362.0,VAN,7,PETROL,7570876.332914999
4656,Toyota,ALION A18 G PACKAGE,Continuously variable transmission,2WD,1797.0,SEDAN,5,PETROL,3954255.7049999996
4657,Toyota,ALLION A15 G PLUS,Continuously variable transmission,2WD,1496.0,SEDAN,5,PETROL,3524152.2900516
4658,Toyota,ALLION A20,Continuously variable transmission,2WD,1986.0,SEDAN,5,PETROL,4287057.672009375
4659,Toyota,"ALLION A20 ""G-PLUS PACKAGE""",Continuously variable transmission,2WD,1986.0,SEDAN,5,PETROL,4300637.976539999
4660,Toyota,ALLION A20 G-PLUS,Continuously variable transmission,2WD,1986.0,SEDAN,5,PETROL,4287057.672009375
4661,Toyota,ALPHARD EXECUTIVE LOUNGE (HYRID),Continuously variable transmission,4WD,2487.0,VAN,7,PETROL,15230172.149999999
4662,Toyota,ALPHARD EXECUTIVE LOUNGE S (HYBRID),Continuously variable transmission,4WD,2493.0,VAN,7,PETROL,13539483.315
4663,Toyota,ALPHARD G,Continuously variable transmission,4WD,2493.0,VAN,5,PETROL,8744012.1061425
4664,Toyota,ALPHARD G F,Continuously variable transmission,4WD,2493.0,VAN,7,PETROL,8942486.4
4665,Toyota,ALPHARD HYBRID EXCLUSIVE LOUNGE S,Continuously variable transmission,2WD,2493.0,VAN,5,PETROL,13539483.315
4666,Toyota,ALPHARD HYBRID G,Continuously variable transmission,4WD,2493.0,VAN,7,PETROL,8977417.987499999
4667,Toyota,ALPHARD HYBRID G,Continuously variable transmission,AWD,2493.0,VAN,7,PETROL,8690475.95514
4668,Toyota,ALPHARD S,Continuously variable transmission,AWD,2493.0,VAN,7,PETROL,6414482.355668438
4669,Toyota,ALPHARD S,Continuously variable transmission,2WD,2493.0,VAN,7,PETROL,6671933.212499999
4670,Toyota,ALPHARD S,Continuously variable transmission,2WD,2493.0,VAN,7,PETROL,6836111.67375
4671,Toyota,APLHARD WELCAB G,Continuously variable transmission,2WD,2493.0,VAN,7,PETROL,8243854.649999999
4672,Toyota,AQUA CROSSOVER,Continuously variable transmission,2WD,1496.0,HATCHBACK,5,PETROL,3212672.7184011005
4673,Toyota,AQUA G,Continuously variable transmission,2WD,1496.0,HATCHBACK,5,PETROL,3241092.4146
4674,Toyota,AQUA S,Continuously variable transmission,2WD,1496.0,HATCHBACK,5,PETROL,4513720.0104
4675,Toyota,AQUA S,Continuously variable transmission,2WD,1496.0,HATCHBACK,5,PETROL,4513720.0104
4676,Toyota,AQUA WELCAB X,Continuously variable transmission,2WD,1490.0,HATCHBACK,5,PETROL,3635120.7216000003
4677,Toyota,AQUA WELCAB X,Continuously variable transmission,2WD,1490.0,HATCHBACK,5,PETROL,3616676.8434
4678,Toyota,AQUA WELCAB X,Continuously variable transmission,2WD,1496.0,HATCHBACK,5,PETROL,3641827.5864
4679,Toyota,AQUA X,Continuously variable transmission,2WD,1490.0,HATCHBACK,5,PETROL,3616676.8434
4680,Toyota,AQUA Z,Continuously variable transmission,2WD,1490.0,HATCHBACK,5,PETROL,4024118.88
4681,Toyota,AURIS HYBRID G PACKAGE,Continuously variable transmission,2WD,1797.0,HATCHBACK,5,PETROL,4595311.689302812
4682,Toyota,AVENSIS LI,Continuously variable transmission,2WD,1986.0,SEDAN,5,PETROL,4840607.3691374995
4683,Toyota,BELTA GLX,Automatic transmission,2WD,1500.0,SEDAN,,PETROL,2195000.0
4684,Toyota,BZ4X,Continuously variable transmission,2WD,,SUV,5,ELECTRIC,9990434.025
4685,Toyota,BZ4X Z,Continuously variable transmission,4WD,,SUV,5,ELECTRIC,9990434.025
4686,Toyota,C+ POD,Continuously variable transmission,2WD,,HATCHBACK,5,ELECTRIC,2877244.9992
4687,Toyota,C+ WALK S,Continuously variable transmission,2WD,,HATCHBACK,1,ELECTRIC,776179.8742500001
4688,Toyota,C+ WALK T,Continuously variable transmission,2WD,,HATCHBACK,1,ELECTRIC,578215.58157
4689,Toyota,C+POD G,Continuously variable transmission,2WD,,HATCHBACK,1,ELECTRIC,2637474.582600001
4690,Toyota,C+WALK T,Continuously variable transmission,2WD,,HATCHBACK,1,ELECTRIC,544401.8048700001
4691,Toyota,CAMRY,Continuously variable transmission,2WD,2487.0,SEDAN,5,PETROL,7065708.265490624
4692,Toyota,"CAMRY G ""LEATHER PACKAGE""",Continuously variable transmission,AWD,2487.0,SEDAN,5,PETROL,6806955.4555893745
4693,Toyota,CAMRY WS,Continuously variable transmission,2WD,2487.0,SEDAN,5,PETROL,7831661.9174999995
4694,Toyota,"CAMRY WS ""LEATHER PACKAGE""",Continuously variable transmission,2WD,2487.0,SEDAN,5,PETROL,7814196.123749999
4695,Toyota,CAMRY WS LEATHER PACKAGE,Continuously variable transmission,2WD,2487.0,SEDAN,5,PETROL,7065708.265490624
4696,Toyota,CAMRY WS LEATHER PACKAGE,Continuously variable transmission,2WD,2487.0,SEDAN,5,PETROL,6986317.5
4697,Toyota,CENTURY,Continuously variable transmission,4WD,4968.0,SEDAN,5,PETROL,37877018.958000004
4698,Toyota,CENTURY,Continuously variable transmission,2WD,4968.0,SEDAN,5,PETROL,34232955.470547296
4699,Toyota,CENTURY,Continuously variable transmission,2WD,4968.0,SEDAN,5,PETROL,34232955.470547296
4700,Toyota,CENTURY,Automatic transmission,AWD,4996.0,SEDAN,5,PETROL,21968482.343133714
4701,Toyota,CENTURY 3.5,Continuously variable transmission,4WD,2790.0,SEDAN,4,PETROL,43664484.375
4702,Toyota,CENTURY SEDAN,Continuously variable transmission,4WD,4968.0,SEDAN,5,PETROL,37877018.958000004
4703,Toyota,CENTURY SEDAN 5.0L HYBRID,Continuously variable transmission,2WD,2645.0,SEDAN,5,PETROL,35071313.85
4704,Toyota,CENTURY V6 3.5L PLUG-IN HYBRID E-FOURADVANCED,Continuously variable transmission,4WD,3456.0,SEDAN,4,PETROL,47157643.12500001
4705,Toyota,C-HR G,Continuously variable transmission,2WD,1797.0,SUV,5,PETROL,4755458.821955623
4706,Toyota,C-HR G,Continuously variable transmission,2WD,1797.0,SUV,5,PETROL,4737111.00562125
4707,Toyota,"C-HR S ""GR SPORT"" HYBRID",Continuously variable transmission,2WD,1797.0,SUV,5,PETROL,5492992.134374999
4708,Toyota,C-HR S GR SPORT,Continuously variable transmission,2WD,1797.0,SUV,5,PETROL,5510457.928125
4709,Toyota,COASTER EX,Automatic transmission,AWD,4009.0,BUS,29,DIESEL,14990890.775625
4710,Toyota,COASTER EX,Automatic transmission,2WD,4009.0,VAN,29,DIESEL,14292259.025625
4711,Toyota,COASTER GX LONGBODY,Automatic transmission,2WD,2754.0,BUS,24,DIESEL,14666027.011875
4712,Toyota,COASTER GX LONGBODY ,Automatic transmission,4WD,2754.0,BUS,24,DIESEL,14711438.075624999
4713,Toyota,COASTER STANDARD  W/FOLDING DOOR,Manual transmission,2WD,4200.0,BUS,30,DIESEL,6583500.0
4714,Toyota,COMFORT SG,Automatic transmission,2WD,1998.0,SEDAN,5,PETROL,5191029.783407812
4715,Toyota,COMFORT TRAINING CAR DELUXE,Automatic transmission,2WD,1998.0,SEDAN,5,PETROL,4357981.1019262485
4716,Toyota,COPEN GR SPORT,Manual transmission,4WD,658.0,CONVERTIBLE,2,PETROL,4086492.7226400003
4717,Toyota,COPEN GR SPORT,Manual transmission,2WD,658.0,CONVERTIBLE,2,PETROL,4086492.7226400003
4718,Toyota,COPEN GR SPORT,Continuously variable transmission,2WD,658.0,CONVERTIBLE,5,PETROL,4086492.7226400003
4719,Toyota,COROLLA  AXIO,Continuously variable transmission,2WD,1496.0,SEDAN,5,PETROL,3236062.266
4720,Toyota,COROLLA AXIO EX,Continuously variable transmission,2WD,1496.0,VAN,5,PETROL,3698165.2507200004
4721,Toyota,COROLLA AXIO EX,Continuously variable transmission,2WD,1496.0,SEDAN,5,PETROL,3650211.1674
4722,Toyota,COROLLA AXIO G,Continuously variable transmission,2WD,1496.0,SEDAN,4,PETROL,3406105.9032637496
4723,Toyota,COROLLA AXIO HYBRID EX,Continuously variable transmission,2WD,1496.0,SEDAN,5,PETROL,3236062.266
4724,Toyota,COROLLA AXIO HYBRID EX,Continuously variable transmission,2WD,1496.0,SEDAN,5,PETROL,3578112.3708000006
4725,Toyota,COROLLA AXIO HYBRID G,Continuously variable transmission,2WD,1496.0,SEDAN,5,PETROL,3579354.7395174
4726,Toyota,COROLLA CROSS Z HYBRID,Continuously variable transmission,2WD,1797.0,SEDAN,5,PETROL,5222272.33125
4727,Toyota,COROLLA CROSS Z HYBRID,Continuously variable transmission,2WD,1797.0,SEDAN,5,PETROL,5676382.96875
4728,Toyota,COROLLA FIELDER EX,Continuously variable transmission,2WD,1496.0,WAGON,5,PETROL,3955373.5157999997
4729,Toyota,COROLLA FIELDER EX,Continuously variable transmission,2WD,1496.0,WAGON,5,PETROL,3907419.43248
4730,Toyota,COROLLA FIELDER HYBRID EX,Continuously variable transmission,2WD,1496.0,WAGON,5,PETROL,3843704.2168799997
4731,Toyota,COROLLA FIELDER HYBRID G,Continuously variable transmission,2WD,1496.0,WAGON,5,PETROL,3938606.3538
4732,Toyota,COROLLA FILEDER HYBRID EX,Continuously variable transmission,2WD,1496.0,WAGON,5,PETROL,3477509.3988
4733,Toyota,COROLLA FILEDER HYBRID G,Continuously variable transmission,2WD,1496.0,WAGON,5,PETROL,3958726.9482000005
4734,Toyota,COROLLA FILEDER HYBRID WX,Continuously variable transmission,2WD,1496.0,WAGON,5,PETROL,3477509.3988
4735,Toyota,COROLLA HIGH 1ZR ,Continuously variable transmission,2WD,1800.0,SEDAN,,PETROL,4620000.0
4736,Toyota,COROLLA MID 1ZR ,Manual transmission,2WD,1800.0,SEDAN,,PETROL,4368000.0
4737,Toyota,COROLLA MID 1ZR ,Continuously variable transmission,2WD,1800.0,SEDAN,,PETROL,4620000.0
4738,Toyota,COROLLA HYBRID WXB,Continuously variable transmission,2WD,1797.0,WAGON,5,PETROL,4366448.4375
4739,Toyota,COROLLA SPORT G,Continuously variable transmission,2WD,1797.0,WAGON,5,PETROL,5047614.39375
4740,Toyota,COROLLA SPORT G,Continuously variable transmission,2WD,1797.0,WAGON,5,PETROL,5201488.036687499
4741,Toyota,"COROLLA SPORT G""Z"" (HYBRID)",Continuously variable transmission,2WD,1797.0,WAGON,5,PETROL,5047614.39375
4742,Toyota,COROLLA SPORT HYBRID G,Continuously variable transmission,2WD,1797.0,WAGON,5,PETROL,4485215.835
4743,Toyota,COROLLA SPORT HYBRID G,Continuously variable transmission,2WD,1797.0,WAGON,5,PETROL,4962032.004375
4744,Toyota,COROLLA SPORT HYBRID G Z,Continuously variable transmission,2WD,1797.0,WAGON,5,PETROL,4510937.709455623
4745,Toyota,COROLLA SPORT HYBRID G Z,Continuously variable transmission,2WD,1797.0,WAGON,5,PETROL,4348982.64375
4746,Toyota,COROLLA TOURING HYBRID WXB,Continuously variable transmission,2WD,1797.0,WAGON,5,PETROL,4445044.509374999
4747,Toyota,COROLLA TOURING WXB,Continuously variable transmission,2WD,1797.0,WAGON,5,PETROL,4977751.21875
4748,Toyota,COROLLA TOURING WXB,Continuously variable transmission,2WD,1797.0,WAGON,5,PETROL,4882562.6428125
4749,Toyota,COROLLA TOURING WXB (HYBRID),Continuously variable transmission,2WD,1797.0,WAGON,5,PETROL,4977751.21875
4750,Toyota,COROLLA TOURING WXB HYBRID,Continuously variable transmission,2WD,1797.0,WAGON,5,PETROL,5097042.590062499
4751,Toyota,COROLLA WXB,Continuously variable transmission,2WD,1797.0,WAGON,5,PETROL,4890422.25
4752,Toyota,COROLLA WXB HYBRID,Continuously variable transmission,2WD,1797.0,WAGON,5,PETROL,5009713.621312499
4753,Toyota,COROLLA Z(HYBRID),Continuously variable transmission,4WD,1797.0,WAGON,5,PETROL,5676382.96875
4754,Toyota,CROWN,Continuously variable transmission,2WD,2487.0,SEDAN,5,PETROL,9379131.24375
4755,Toyota,CROWN 2.0 ATHLETE G.T,Automatic transmission,2WD,1998.0,SEDAN,5,PETROL,8778081.573939374
4756,Toyota,CROWN COMFORT DELUX,Automatic transmission,2WD,1998.0,SEDAN,5,PETROL,4357981.1019262485
4757,Toyota,CROWN CROSSOVER RS,Automatic transmission,4WD,2185.0,SEDAN,5,PETROL,11702081.8125
4758,Toyota,CROWN G,Continuously variable transmission,2WD,3456.0,SEDAN,5,PETROL,13945458.224925
4759,Toyota,CROWN HYBRID SALOON G,Continuously variable transmission,AWD,2493.0,SEDAN,5,PETROL,9365039.110226247
4760,Toyota,CROWN MAJESTA F VERSION,Continuously variable transmission,AWD,3456.0,SEDAN,5,PETROL,12243058.424928563
4761,Toyota,CROWN RS ADVANCE,Continuously variable transmission,2WD,2487.0,SEDAN,5,PETROL,9379131.24375
4762,Toyota,CROWN RS ADVANCED,Automatic transmission,AWD,2393.0,SEDAN,5,PETROL,11178108.0
4763,Toyota,CROWN SEDAN SUPER SALOON,Automatic transmission,2WD,1998.0,SEDAN,5,PETROL,4961981.434809376
4764,Toyota,CROWN SPORT RS,Continuously variable transmission,4WD,2305.0,SEDAN,5,PETROL,13361332.21875
4765,Toyota,CROWN SPORT Z,Continuously variable transmission,4WD,2085.0,SEDAN,5,PETROL,10304818.3125
4766,Toyota,CROWN SPORT Z (2.5L HYBRID),Continuously variable transmission,4WD,2487.0,SEDAN,5,PETROL,10304818.3125
4767,Toyota,CROWN TURBO HYBRID CROSSIOVER RS,Automatic transmission,4WD,2393.0,SEDAN,5,PETROL,11178108.0
4768,Toyota,CROWN Z,Continuously variable transmission,2WD,2295.0,SEDAN,5,PETROL,12750029.4375
4769,Toyota,DRIVING INSTRUCTION CAR,Manual transmission,2WD,1496.0,SEDAN,5,PETROL,2929223.2014
4770,Toyota,DRIVING ISTRUCTION CAR,Manual transmission,2WD,1496.0,SEDAN,5,PETROL,3257356.5617400003
4771,Toyota,DYNA,Manual transmission,4WD,4009.0,TRUCK,3,DIESEL,9646357.888124999
4772,Toyota,DYNA ALUMINIUM VAN G,Manual transmission,2WD,2754.0,VAN,3,DIESEL,6630015.3075
4773,Toyota,DYNA CARGO ,Manual transmission,2WD,4104.0,TRUCK,3,DIESEL,6096393.390532499
4774,Toyota,DYNA CARGO G PACKAGE,Manual transmission,2WD,2754.0,TRUCK,2,DIESEL,6189877.305
4775,Toyota,DYNA CARGO S/CAB,Automated manual transmission,4WD,4009.0,TRUCK,3,DIESEL,7803716.6475
4776,Toyota,DYNA CARGO STANDARD CAB,Manual transmission,2WD,4104.0,TRUCK,3,DIESEL,6096393.390532499
4777,Toyota,DYNA DUMP,Manual transmission,2WD,4009.0,TRUCK,3,DIESEL,9138103.29
4778,Toyota,DYNA DUMP,Manual transmission,4WD,4009.0,TRUCK,3,DIESEL,9225114.381303746
4779,Toyota,DYNA DUMP,Manual transmission,4WD,4009.0,TRUCK,3,DIESEL,8025532.228124999
4780,Toyota,DYNA DUMP G PACKAGE,Manual transmission,2WD,4009.0,TRUCK,3,DIESEL,9646357.888124999
4781,Toyota,DYNA ROUTE VAN,Manual transmission,2WD,2992.0,VAN,3,DIESEL,5180354.42625
4782,Toyota,DYNA SLIDE TYPE DUMP,Manual transmission,4WD,4009.0,TRUCK,3,DIESEL,8986150.884375
4783,Toyota,ESQUIRE HYBRID Gi,Continuously variable transmission,2WD,1797.0,VAN,7,PETROL,5365491.839999999
4784,Toyota,ESQUIRE HYBRID Gi ,Continuously variable transmission,2WD,1797.0,VAN,7,PETROL,5431861.85625
4785,Toyota,ESQUIRE XI,Continuously variable transmission,2WD,1986.0,VAN,7,PETROL,5547136.095
4786,Toyota,ESTIMA AERAS SMART,Continuously variable transmission,AWD,2362.0,VAN,7,PETROL,5702327.633621249
4787,Toyota,ESTIMA AERAS SMART,Continuously variable transmission,2WD,2362.0,VAN,7,PETROL,5684321.172009374
4788,Toyota,ESTIMA HYBRID AERAS,Continuously variable transmission,4WD,2362.0,VAN,7,PETROL,7546969.479374999
4789,Toyota,ESTIMA HYBRID AERAS PREMIUM G,Continuously variable transmission,AWD,2362.0,VAN,7,PETROL,7996001.795178749
4790,Toyota,ESTIMA HYBRID AERAS PREMIUM G,Continuously variable transmission,4WD,2362.0,VAN,7,PETROL,7970750.766028125
4791,Toyota,FJ Cruiser,Automatic transmission,AWD,3994.0,SUV,5,PETROL,5857060.233734664
4792,Toyota,FORTUNER 1GD-E4,Manual transmission,4WD,2800.0,WAGON,,DIESEL,7529000.0
4793,Toyota,FORTUNER EXECUTIVE TMT -E4,Automatic transmission,4WD,2800.0,WAGON,,DIESEL,7592000.0
4794,Toyota,FORTUNER GD- EXECUTIVE PLUS EURO 4,Automatic transmission,4WD,2800.0,WAGON,,DIESEL,7592000.0
4795,Toyota,GR COROLLA RZ,Manual transmission,4WD,1618.0,HATCHBACK,5,PETROL,9169541.71875
4796,Toyota,GR RZ,Manual transmission,2WD,2387.0,HATCHBACK,4,PETROL,6071109.9075
